name	version	source	checksum	license
spl-generic-token	2.0.1	registry+https://github.com/rust-lang/crates.io-index	233df81b75ab99b42f002b5cdd6e65a7505ffa930624f7096a7580a56765e9cf	Apache-2.0
spl-memo-interface	2.1.0	registry+https://github.com/rust-lang/crates.io-index	3745d384b0afee980d43d62b66c27bdcbbd03507732b8d3626d3413cb72084f2	Apache-2.0
spl-token-2022-interface	3.1.1	registry+https://github.com/rust-lang/crates.io-index	821d96d034ea31c4965d182c742153c491ae0abee531331b55771086c5030d86	Apache-2.0
spl-token-confidential-transfer-proof-extraction	0.6.1	registry+https://github.com/rust-lang/crates.io-index	0c1a845ec724e807643a04f1d43439ee3571dd913848112ac76aa90b850eaf7c	Apache-2.0
spl-token-group-interface	0.7.2	registry+https://github.com/rust-lang/crates.io-index	841cbd6f2322d02719be4da1affedbe6495b1048b7b985ec9796032564026e22	Apache-2.0
spl-token-interface	3.0.0	registry+https://github.com/rust-lang/crates.io-index	7143c4e676984047a400e2fbd7ac29a1659f2b1b52b897cfde19316b562e4589	Apache-2.0
spl-token-metadata-interface	1.0.1	registry+https://github.com/rust-lang/crates.io-index	3d3d96f175e7022ff200464dfa75a3708a4e9b70c83c4ecd04fe52ee479f4fef	Apache-2.0
spl-type-length-value	0.9.1	registry+https://github.com/rust-lang/crates.io-index	2504631748c48d2a937414d64a12dcac4588d34bd07d355d648619c189d29435	Apache-2.0
stable_deref_trait	1.2.1	registry+https://github.com/rust-lang/crates.io-index	6ce2be8dc25455e1f91df71bfa12ad37d7af1092ae736f3a6cd0e37bc7810596	MIT OR Apache-2.0
static_assertions	1.1.0	registry+https://github.com/rust-lang/crates.io-index	a2eb9349b6444b326872e140eb1cf5e7c522154d69e7a0ffb0fb81c06b37543f	MIT OR Apache-2.0
strsim	0.11.1	registry+https://github.com/rust-lang/crates.io-index	7da8b5736845d9f2fcb837ea5d9e2628564b3b043a70948a3f0b778838c5fb4f	MIT
strum	0.28.0	registry+https://github.com/rust-lang/crates.io-index	9628de9b8791db39ceda2b119bbe13134770b56c138ec1d3af810d045c04f9bd	MIT
strum_macros	0.28.0	registry+https://github.com/rust-lang/crates.io-index	ab85eea0270ee17587ed4156089e10b9e6880ee688791d45a905f5b1ca36f664	MIT
subtle	2.6.1	registry+https://github.com/rust-lang/crates.io-index	13c2bddecc57b384dee18652358fb23172facb8a2c51ccc10d74c157bdea3292	BSD-3-Clause
symlink	0.1.0	registry+https://github.com/rust-lang/crates.io-index	a7973cce6668464ea31f176d85b13c7ab3bba2cb3b77a2ed26abd7801688010a	MIT/Apache-2.0
syn	1.0.109	registry+https://github.com/rust-lang/crates.io-index	72b64191b275b66ffe2469e8af2c1cfe3bafa67b529ead792a6d0160888b4237	MIT OR Apache-2.0
syn	2.0.119	registry+https://github.com/rust-lang/crates.io-index	872831b642d1a07999a962a351ed35b955ea2cfc8f3862091e2a240a84f17297	MIT OR Apache-2.0
syn	3.0.3	registry+https://github.com/rust-lang/crates.io-index	53e9bae58849f64dfa4f5d5ae372c8341f7305f82a3868709269343628b659a3	MIT OR Apache-2.0
sync_wrapper	1.0.2	registry+https://github.com/rust-lang/crates.io-index	0bf256ce5efdfa370213c1dabab5935a12e49f2c58d15e9eac2870d3b4f27263	Apache-2.0
synstructure	0.13.2	registry+https://github.com/rust-lang/crates.io-index	728a70f3dbaf5bab7f0c4b1ac8d7ae5ea60a4b5549c8a5914361c99147a709d2	MIT
tap	1.0.1	registry+https://github.com/rust-lang/crates.io-index	55937e1799185b12863d447f42597ed69d9928686b8d88a1df17376a097d8369	MIT
tar	0.4.46	registry+https://github.com/rust-lang/crates.io-index	3f6221d9a6003c78398e3b239969f352578258df48c8eb051caadae0015bc840	MIT OR Apache-2.0
tarpc	0.29.0	registry+https://github.com/rust-lang/crates.io-index	1c38a012bed6fb9681d3bf71ffaa4f88f3b4b9ed3198cda6e4c8462d24d4bb80	MIT
tarpc-plugins	0.12.0	registry+https://github.com/rust-lang/crates.io-index	0ee42b4e559f17bce0385ebf511a7beb67d5cc33c12c96b7f4e9789919d9c10f	MIT
tempfile	3.27.0	registry+https://github.com/rust-lang/crates.io-index	32497e9a4c7b38532efcdebeef879707aa9f794296a4f0244f6f69e9bc8574bd	MIT OR Apache-2.0
termtree	0.5.1	registry+https://github.com/rust-lang/crates.io-index	8f50febec83f5ee1df3015341d8bd429f2d1cc62bcba7ea2076759d315084683	MIT
thiserror	1.0.69	registry+https://github.com/rust-lang/crates.io-index	b6aaf5339b578ea85b50e080feb250a3e8ae8cfcdff9a461c9ec2904bc923f52	MIT OR Apache-2.0
thiserror	2.0.20	registry+https://github.com/rust-lang/crates.io-index	ec86235f5fcc2a73650310756d2ac5b138a5780bbbdfae3eeccec992c435ba4f	MIT OR Apache-2.0
thiserror-impl	1.0.69	registry+https://github.com/rust-lang/crates.io-index	4fee6c4efc90059e10f81e6d42c60a18f76588c3d74cb83a0b242a2b6c7504c1	MIT OR Apache-2.0
thiserror-impl	2.0.20	registry+https://github.com/rust-lang/crates.io-index	bc04cd3e1236dd4a98afca4569f2deb3f120e5422a4023be2cb683f8486292af	MIT OR Apache-2.0
thread_local	1.1.10	registry+https://github.com/rust-lang/crates.io-index	1ad99c4c6d32803332c548b1af0540b357b3f5fc0be8f6c6bfe8b2e6ae784070	MIT OR Apache-2.0
threadpool	1.8.1	registry+https://github.com/rust-lang/crates.io-index	d050e60b33d41c19108b32cea32164033a9013fe3b46cbd4457559bfbf77afaa	MIT/Apache-2.0
time	0.3.55	registry+https://github.com/rust-lang/crates.io-index	cdb87b95ec50ddfa440816d227a17b2ccbdda963a316a727fda0fc4334f7d134	MIT OR Apache-2.0
time-core	0.1.9	registry+https://github.com/rust-lang/crates.io-index	9e1c906769ad99c88eaa54e728060edef082f8e358ff32030cb7c7d315e81109	MIT OR Apache-2.0
time-macros	0.2.32	registry+https://github.com/rust-lang/crates.io-index	7e689342a48d2ea927c87ea50cabf8594854bf940e9310208848d680d668ed85	MIT OR Apache-2.0
tinystr	0.8.4	registry+https://github.com/rust-lang/crates.io-index	b1e27c91459209c2986af3dcf603a5a74a4368754ce37414f59acc971167f643	Unicode-3.0
tinyvec	1.12.0	registry+https://github.com/rust-lang/crates.io-index	bb4ebadaa0af04fab11ae01eb5f9fdb5f9c5b875506e210e71c07873528baa7f	Zlib OR Apache-2.0 OR MIT
tinyvec_macros	0.1.1	registry+https://github.com/rust-lang/crates.io-index	1f3ccbac311fea05f86f61904b462b55fb3df8837a366dfc601a0161d0532f20	MIT OR Apache-2.0 OR Zlib
tokio	1.53.1	registry+https://github.com/rust-lang/crates.io-index	202caea871b69668250d242070849eb495be178ed697a3e98aebce5bc81a0bed	MIT
tokio-macros	2.7.2	registry+https://github.com/rust-lang/crates.io-index	78773a2a397f451582ce068015985c33193cf6dea8b74d2a639fe457b2f07b0e	MIT
tokio-rustls	0.26.4	registry+https://github.com/rust-lang/crates.io-index	1729aa945f29d91ba541258c8df89027d5792d85a8841fb65e8bf0f4ede4ef61	MIT OR Apache-2.0
tokio-serde	0.8.0	registry+https://github.com/rust-lang/crates.io-index	911a61637386b789af998ee23f50aa30d5fd7edcec8d6d3dedae5e5815205466	MIT OR Apache-2.0
tokio-util	0.6.10	registry+https://github.com/rust-lang/crates.io-index	36943ee01a6d67977dd3f84a5a1d2efeb4ada3a1ae771cadfaa535d9d9fc6507	MIT
tokio-util	0.7.19	registry+https://github.com/rust-lang/crates.io-index	494815d09bf52b5548659851081238f0ca39ff638363907596da739561c62c52	MIT
toml_datetime	1.1.1+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	3165f65f62e28e0115a00b2ebdd37eb6f3b641855f9d636d3cd4103767159ad7	MIT OR Apache-2.0
toml_edit	0.25.13+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	6975367e4d2ef766d86af01ffad14b622fecc8d4357a998fbc4deb6e9bacaf9b	MIT OR Apache-2.0
toml_parser	1.1.3+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	1d38ac1cf9b95face32296c0a3ede1fdc270627c9d9c02a7274dd6d960dc4d56	MIT OR Apache-2.0
tower	0.5.3	registry+https://github.com/rust-lang/crates.io-index	ebe5ef63511595f1344e2d5cfa636d973292adc0eec1f0ad45fae9f0851ab1d4	MIT
tower-http	0.6.11	registry+https://github.com/rust-lang/crates.io-index	4cfcf7e2740e6fc6d4d688b4ef00650406bb94adf4731e43c096c3a19fe40840	MIT
tower-layer	0.3.3	registry+https://github.com/rust-lang/crates.io-index	121c2a6cda46980bb0fcd1647ffaf6cd3fc79a013de288782836f6df9c48780e	MIT
tower-service	0.3.3	registry+https://github.com/rust-lang/crates.io-index	8df9b6e13f2d32c91b9bd719c00d1958837bc7dec474d94952798cc8e69eeec3	MIT
tracing	0.1.44	registry+https://github.com/rust-lang/crates.io-index	63e71662fa4b2a2c3a26f570f037eb95bb1f85397f3cd8076caed2f026a6d100	MIT
tracing-attributes	0.1.31	registry+https://github.com/rust-lang/crates.io-index	7490cfa5ec963746568740651ac6781f701c9c5ea257c58e057f3ba8cf69e8da	MIT
tracing-core	0.1.36	registry+https://github.com/rust-lang/crates.io-index	db97caf9d906fbde555dd62fa95ddba9eecfd14cb388e4f491a66d74cd5fb79a	MIT
tracing-opentelemetry	0.17.4	registry+https://github.com/rust-lang/crates.io-index	fbbe89715c1dbbb790059e2565353978564924ee85017b5fff365c872ff6721f	MIT
tracing-subscriber	0.3.23	registry+https://github.com/rust-lang/crates.io-index	cb7f578e5945fb242538965c2d0b04418d38ec25c79d160cd279bf0731c8d319	MIT
try-lock	0.2.5	registry+https://github.com/rust-lang/crates.io-index	e421abadd41a4225275504ea4d6566923418b7f05506fbc9c0fe86ba7396114b	MIT
typenum	1.20.1	registry+https://github.com/rust-lang/crates.io-index	b6f5e870be6c3b371b77fe0ee0bafb859fa4964b4404c27de1d380043c4dda20	MIT OR Apache-2.0
unicode-ident	1.0.24	registry+https://github.com/rust-lang/crates.io-index	e6e4313cd5fcd3dad5cafa179702e2b244f760991f45397d14d4ebf38247da75	(MIT OR Apache-2.0) AND Unicode-3.0
universal-hash	0.5.1	registry+https://github.com/rust-lang/crates.io-index	fc1de2c688dc15305988b563c3854064043356019f97a4b46276fe734c4f07ea	MIT OR Apache-2.0
unreachable	1.0.0	registry+https://github.com/rust-lang/crates.io-index	382810877fe448991dfc7f0dd6e3ae5d58088fd0ea5e35189655f84e6814fa56	MIT / Apache-2.0
untrusted	0.9.0	registry+https://github.com/rust-lang/crates.io-index	8ecb6da28b8a351d773b68d5825ac39017e680750f980f3a1a85cd8dd28a47c1	ISC
unwrap_none	0.1.2	registry+https://github.com/rust-lang/crates.io-index	461d0c5956fcc728ecc03a3a961e4adc9a7975d86f6f8371389a289517c02ca9	MIT
uriparse	0.6.4	registry+https://github.com/rust-lang/crates.io-index	0200d0fc04d809396c2ad43f3c95da3582a2556eba8d453c1087f4120ee352ff	MIT
url	2.5.8	registry+https://github.com/rust-lang/crates.io-index	ff67a8a4397373c3ef660812acab3268222035010ab8680ec4215f38ba3d0eed	MIT OR Apache-2.0
utf8_iter	1.0.4	registry+https://github.com/rust-lang/crates.io-index	b6c140620e7ffbb22c2dee59cafe6084a59b5ffc27a8859a5f0d494b5d52b6be	Apache-2.0 OR MIT
utf8parse	0.2.2	registry+https://github.com/rust-lang/crates.io-index	06abde3611657adf66d383f00b093d7faecc7fa57071cce2578660c9f1010821	Apache-2.0 OR MIT
valuable	0.1.1	registry+https://github.com/rust-lang/crates.io-index	ba73ea9cf16a25df0c8caa16c51acb937d5712a8429db78a3ee29d5dcacd3a65	MIT
vcpkg	0.2.15	registry+https://github.com/rust-lang/crates.io-index	accd4ea62f7bb7a82fe23066fb0957d48ef677f6eeb8215f372f52e48bb32426	MIT/Apache-2.0
version_check	0.9.5	registry+https://github.com/rust-lang/crates.io-index	0b928f33d975fc6ad9f86c8f283853ad26bdd5b10b7f1542aa2fa15e2289105a	MIT/Apache-2.0
void	1.0.2	registry+https://github.com/rust-lang/crates.io-index	6a02e4885ed3bc0f2de90ea6dd45ebcbb66dacffe03547fadbb0eeae2770887d	MIT
walkdir	2.5.0	registry+https://github.com/rust-lang/crates.io-index	29790946404f91d9c5d06f9874efddea1dc06c5efe94541a7d6863108e3a5e4b	Unlicense/MIT
want	0.3.1	registry+https://github.com/rust-lang/crates.io-index	bfa7760aed19e106de2c7c0b581b509f2f25d3dacaf737cb82ac61bc6d760b0e	MIT
wasi	0.11.1+wasi-snapshot-preview1	registry+https://github.com/rust-lang/crates.io-index	ccf3ec651a847eb01de73ccad15eb7d99f80485de043efb2f370cd654f4ea44b	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT
wasi	0.9.0+wasi-snapshot-preview1	registry+https://github.com/rust-lang/crates.io-index	cccddf32554fecc6acb585f82a32a72e28b48f8c4c1883ddfeeeaa96f7d8e519	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT
wasip2	1.0.4+wasi-0.2.12	registry+https://github.com/rust-lang/crates.io-index	b67efb37e106e55ce722a510d6b5f9c17f083e5fc79afc2badeb12cc313d9487	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT
wasm-bindgen	0.2.127	registry+https://github.com/rust-lang/crates.io-index	1b70935747edd64d89de3efa29d73789b806c15798f8e7dca4d8ac356b50ce70	MIT OR Apache-2.0
wasm-bindgen-futures	0.4.77	registry+https://github.com/rust-lang/crates.io-index	6b7777d5cc23d0e91404e53ce2d5e8ec7acae3026b16233dba62cd3246457950	MIT OR Apache-2.0
wasm-bindgen-macro	0.2.127	registry+https://github.com/rust-lang/crates.io-index	77775f8f3f7217702089053b94958f8f54061a3f663417df76e19cbdcca29bc1	MIT OR Apache-2.0
wasm-bindgen-macro-support	0.2.127	registry+https://github.com/rust-lang/crates.io-index	e11d33f857dc2fb11b8bc75aee111aa9cbeb12cd9f25efd3d4c2a3dd4e235284	MIT OR Apache-2.0
wasm-bindgen-shared	0.2.127	registry+https://github.com/rust-lang/crates.io-index	7ef64dbcc55df09c7e5a46182d181c2cfa3e925f3da937ea764728b4bbb9dcbf	MIT OR Apache-2.0
web-sys	0.3.104	registry+https://github.com/rust-lang/crates.io-index	c435338968042f4f59a557f690a253676d47ce13ceb55d70100e7facf6620a30	MIT OR Apache-2.0
web-time	1.1.0	registry+https://github.com/rust-lang/crates.io-index	5a6580f308b1fad9207618087a65c04e7a10bc77e02c8e84e9b00dd4b12fa0bb	MIT OR Apache-2.0
webpki-root-certs	1.0.9	registry+https://github.com/rust-lang/crates.io-index	b96554aa2acc8ccdb7e1c9a58a7a68dd5d13bccc69cd124cb09406db612a1c9b	CDLA-Permissive-2.0
webpki-roots	1.0.9	registry+https://github.com/rust-lang/crates.io-index	7dcd9d09a39985f5344844e66b0c530a33843579125f23e21e9f0f220850f22a	CDLA-Permissive-2.0
wide	0.7.33	registry+https://github.com/rust-lang/crates.io-index	0ce5da8ecb62bcd8ec8b7ea19f69a51275e91299be594ea5cc6ef7819e16cd03	Zlib OR Apache-2.0 OR MIT
winapi	0.3.9	registry+https://github.com/rust-lang/crates.io-index	5c839a674fcd7a98952e593242ea400abe93992746761e38641405d28b00f419	MIT/Apache-2.0
winapi-i686-pc-windows-gnu	0.4.0	registry+https://github.com/rust-lang/crates.io-index	ac3b87c63620426dd9b991e5ce0329eff545bccbbb34f3be09ff6fb6ab51b7b6	MIT/Apache-2.0
winapi-util	0.1.11	registry+https://github.com/rust-lang/crates.io-index	c2a7b1c03c876122aa43f3020e6c3c3ee5c05081c9a00739faf7503aeba10d22	Unlicense OR MIT
winapi-x86_64-pc-windows-gnu	0.4.0	registry+https://github.com/rust-lang/crates.io-index	712e227841d057c1ee1cd2fb22fa7e5a5461ae8e48fa2ca79ec42cfc1931183f	MIT/Apache-2.0
wincode	0.5.5	registry+https://github.com/rust-lang/crates.io-index	66d967db7705dc29120bb6e8ce5b5a2e27734ed5976d1c904e95bd238d1c3c5a	Apache-2.0
wincode-derive	0.4.6	registry+https://github.com/rust-lang/crates.io-index	15ab90b719560d0fda79c74550ad1c948d17b118765942838055ebaf34d67071	Apache-2.0
windows-core	0.62.2	registry+https://github.com/rust-lang/crates.io-index	b8e83a14d34d0623b51dce9581199302a221863196a1dde71a7663a4c2be9deb	MIT OR Apache-2.0
windows-implement	0.60.2	registry+https://github.com/rust-lang/crates.io-index	053e2e040ab57b9dc951b72c264860db7eb3b0200ba345b4e4c3b14f67855ddf	MIT OR Apache-2.0
windows-interface	0.59.3	registry+https://github.com/rust-lang/crates.io-index	3f316c4a2570ba26bbec722032c4099d8c8bc095efccdc15688708623367e358	MIT OR Apache-2.0
windows-link	0.2.1	registry+https://github.com/rust-lang/crates.io-index	f0805222e57f7521d6a62e36fa9163bc891acd422f971defe97d64e70d0a4fe5	MIT OR Apache-2.0
windows-result	0.4.1	registry+https://github.com/rust-lang/crates.io-index	7781fa89eaf60850ac3d2da7af8e5242a5ea78d1a11c49bf2910bb5a73853eb5	MIT OR Apache-2.0
windows-strings	0.5.1	registry+https://github.com/rust-lang/crates.io-index	7837d08f69c77cf6b07689544538e017c1bfcf57e34b4c0ff58e6c2cd3b37091	MIT OR Apache-2.0
windows-sys	0.52.0	registry+https://github.com/rust-lang/crates.io-index	282be5f36a8ce781fad8c8ae18fa3f9beff57ec1b52cb3de0789201425d9a33d	MIT OR Apache-2.0
windows-sys	0.61.2	registry+https://github.com/rust-lang/crates.io-index	ae137229bcbd6cdf0f7b80a31df61766145077ddf49416a728b02cb3921ff3fc	MIT OR Apache-2.0
windows-targets	0.52.6	registry+https://github.com/rust-lang/crates.io-index	9b724f72796e036ab90c1021d4780d4d3d648aca59e491e6b98e725b84e99973	MIT OR Apache-2.0
windows_aarch64_gnullvm	0.52.6	registry+https://github.com/rust-lang/crates.io-index	32a4622180e7a0ec044bb555404c800bc9fd9ec262ec147edd5989ccd0c02cd3	MIT OR Apache-2.0
windows_aarch64_msvc	0.52.6	registry+https://github.com/rust-lang/crates.io-index	09ec2a7bb152e2252b53fa7803150007879548bc709c039df7627cabbd05d469	MIT OR Apache-2.0
windows_i686_gnu	0.52.6	registry+https://github.com/rust-lang/crates.io-index	8e9b5ad5ab802e97eb8e295ac6720e509ee4c243f69d781394014ebfe8bbfa0b	MIT OR Apache-2.0
windows_i686_gnullvm	0.52.6	registry+https://github.com/rust-lang/crates.io-index	0eee52d38c090b3caa76c563b86c3a4bd71ef1a819287c19d586d7334ae8ed66	MIT OR Apache-2.0
windows_i686_msvc	0.52.6	registry+https://github.com/rust-lang/crates.io-index	240948bc05c5e7c6dabba28bf89d89ffce3e303022809e73deaefe4f6ec56c66	MIT OR Apache-2.0
windows_x86_64_gnu	0.52.6	registry+https://github.com/rust-lang/crates.io-index	147a5c80aabfbf0c7d901cb5895d1de30ef2907eb21fbbab29ca94c5b08b1a78	MIT OR Apache-2.0
windows_x86_64_gnullvm	0.52.6	registry+https://github.com/rust-lang/crates.io-index	24d5b23dc417412679681396f2b49f3de8c1473deb516bd34410872eff51ed0d	MIT OR Apache-2.0
windows_x86_64_msvc	0.52.6	registry+https://github.com/rust-lang/crates.io-index	589f6da84c646204747d1270a2a5661ea66ed1cced2631d546fdfb155959f9ec	MIT OR Apache-2.0
winnow	1.0.4	registry+https://github.com/rust-lang/crates.io-index	23b97319f7b8343df12cc98938e5c3eb436064524c8d2b4e30a1d3a36eecdf81	MIT
wit-bindgen	0.57.1	registry+https://github.com/rust-lang/crates.io-index	1ebf944e87a7c253233ad6766e082e3cd714b5d03812acc24c318f549614536e	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT
writeable	0.6.4	registry+https://github.com/rust-lang/crates.io-index	3ad82d2a33cdc9674dc7465672f271e096168fcdbe0f799d9e6db8c5892679dc	Unicode-3.0
wyz	0.5.1	registry+https://github.com/rust-lang/crates.io-index	05f360fc0b24296329c78fda852a1e9ae82de9cf7b27dae4b7f62f118f77b9ed	MIT
x509-parser	0.18.1	registry+https://github.com/rust-lang/crates.io-index	d43b0f71ce057da06bc0851b23ee24f3f86190b07203dd8f567d0b706a185202	MIT OR Apache-2.0
xattr	1.6.1	registry+https://github.com/rust-lang/crates.io-index	32e45ad4206f6d2479085147f02bc2ef834ac85886624a23575ae137c8aa8156	MIT OR Apache-2.0
yoke	0.8.3	registry+https://github.com/rust-lang/crates.io-index	709fe23a0424b6a435d82152b1bd3fdfb0833487d5fa90d05d42762a9891fef5	Unicode-3.0
yoke-derive	0.8.2	registry+https://github.com/rust-lang/crates.io-index	de844c262c8848816172cef550288e7dc6c7b7814b4ee56b3e1553f275f1858e	Unicode-3.0
zerocopy	0.8.56	registry+https://github.com/rust-lang/crates.io-index	556764e583adb45a9f8d413c2a147fa7e8d821e48e12b14fd560b607998b75eb	BSD-2-Clause OR Apache-2.0 OR MIT
zerocopy-derive	0.8.56	registry+https://github.com/rust-lang/crates.io-index	f2ab42fc20575779bd240faa45f94a74256f755c0fa9e89f0ede20d91d0cdfc1	BSD-2-Clause OR Apache-2.0 OR MIT
zerofrom	0.1.8	registry+https://github.com/rust-lang/crates.io-index	0ec05a11813ea801ff6d75110ad09cd0824ddba17dfe17128ea0d5f68e6c5272	Unicode-3.0
zerofrom-derive	0.1.7	registry+https://github.com/rust-lang/crates.io-index	11532158c46691caf0f2593ea8358fed6bbf68a0315e80aae9bd41fbade684a1	Unicode-3.0
zeroize	1.9.0	registry+https://github.com/rust-lang/crates.io-index	e13c156562582aa81c60cb29407084cdb54c4164760106ab78e6c5b0858cf64e	Apache-2.0 OR MIT
zeroize_derive	1.5.0	registry+https://github.com/rust-lang/crates.io-index	3c50655cbb0fe3fc43170059e702f1ce5e19b84cec58dc87b037a09935c2f328	Apache-2.0 OR MIT
zerotrie	0.2.5	registry+https://github.com/rust-lang/crates.io-index	4ea269c3bd32f0a32c321907a2ae912ba6f4649bb0fc764a15627e99a7095a3f	Unicode-3.0
zerovec	0.11.7	registry+https://github.com/rust-lang/crates.io-index	94b5c6b5976d66c1d703c4fd17d3f5e43c8cedaacf604961b171adc7130896d8	Unicode-3.0
zerovec-derive	0.11.5	registry+https://github.com/rust-lang/crates.io-index	9f212a141d820099d57ffafb9569be9617a6f27d3dc881fbee8fb56642f917a9	Unicode-3.0
zmij	1.0.23	registry+https://github.com/rust-lang/crates.io-index	29666d0abbfad1e3dc4dcf6144730dd3a3ab225bbbdac83319345b1b44ccfc1b	MIT
zstd	0.13.3	registry+https://github.com/rust-lang/crates.io-index	e91ee311a569c327171651566e07972200e76fcfe2242a4fa446149a3881c08a	MIT
zstd-safe	7.2.4	registry+https://github.com/rust-lang/crates.io-index	8f49c4d5f0abb602a93fb8736af2a4f4dd9512e36f7f570d66e65ff867ed3b9d	MIT OR Apache-2.0
zstd-sys	2.0.16+zstd.1.5.7	registry+https://github.com/rust-lang/crates.io-index	91e19ebc2adc8f83e43039e79776e3fda8ca919132d68a1fed6a5faca2683748	MIT/Apache-2.0
